product_url,product_name,price,shortdescription,longdescription,aplus
https://www.amazon.com/dp/B0CJSQPJLF,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men, Script Logo Reg. Or Big & Tall",$6.97,"THE FIT - Standard-fit men's T-shirt.,THE FEEL - Comfortable, 5.5 oz cotton or cotton blend is exceptionally soft.,THE LOOK - This T-shirt for men has a classic silhouette with a ribbed collar and double-needle stitching.,THE GRAPHIC - Classic script sits on the left chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0CJSNKSMW,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men, Script Logo Reg. Or Big & Tall",$6.97,"THE FIT - Standard-fit men's T-shirt.,THE FEEL - Comfortable, 5.5 oz cotton or cotton blend is exceptionally soft.,THE LOOK - This T-shirt for men has a classic silhouette with a ribbed collar and double-needle stitching.,THE GRAPHIC - Classic script sits on the left chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0CJSMV6WV,"Champion, Cotton Midweight Crewneck Tee, T-Shirt for Men, Script (Reg. Or Big & Tall)",,"THE FIT - Standard-fit Big & Tall men's T-shirt for a classic look.,THE FEEL - Comfortable, 5.5 oz. cotton or cotton blend that's exceptionally soft.,THE LOOK - Classic script sits on the chest on this men's big & tall tee shirt.,SPOT THE C - The iconic C logo is found at the left sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0CJSPZ8RB,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men, Script Logo Reg. Or Big & Tall",$6.97,"THE FIT - Standard-fit men's T-shirt.,THE FEEL - Comfortable, 5.5 oz cotton or cotton blend is exceptionally soft.,THE LOOK - This T-shirt for men has a classic silhouette with a ribbed collar and double-needle stitching.,THE GRAPHIC - Classic script sits on the left chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0BPF2YQNC,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men, Script Logo Reg. Or Big & Tall",$17.50,"THE FIT - Standard-fit men's T-shirt.,THE FEEL - Comfortable, 5.5 oz cotton or cotton blend is exceptionally soft.,THE LOOK - This T-shirt for men has a classic silhouette with a ribbed collar and double-needle stitching.,THE GRAPHIC - Classic script sits on the left chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0BPF2BS28,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men, Script Logo Reg. Or Big & Tall",$17.50,"THE FIT - Standard-fit men's T-shirt.,THE FEEL - Comfortable, 5.5 oz cotton or cotton blend is exceptionally soft.,THE LOOK - This T-shirt for men has a classic silhouette with a ribbed collar and double-needle stitching.,THE GRAPHIC - Classic script sits on the left chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B01H3YIVMO,"Champion Women's Sweatpants, Powerblend, Fleece Pants, Comfortable Lounge Pants for Women",$26.07,"THE FIT - Standard-fit straight-leg pants for women with an elastic waistband, adjustable drawcords, and a 31"" inseam.,THE FEEL - Midweight 9 oz. fleece fabrication that's been brushed for softness.,THE LOOK - Classic straight-leg women's pants with ribbed detailing and side pockets to hold tech.,LOW PILL, LOW SHRINK - High-quality fleece fabrication designed to reduce pilling and shrinkage.,THE POWERBLEND COLLECTION - A powerhouse fabric blend thatâ€™s made for the daily with a stay-true fit and comfort that never quits.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B01H3YIYGC,"Champion Women's Sweatpants, Powerblend, Fleece Pants, Comfortable Lounge Pants for Women",$26.07,"THE FIT - Standard-fit straight-leg pants for women with an elastic waistband, adjustable drawcords, and a 31"" inseam.,THE FEEL - Midweight 9 oz. fleece fabrication that's been brushed for softness.,THE LOOK - Classic straight-leg women's pants with ribbed detailing and side pockets to hold tech.,LOW PILL, LOW SHRINK - High-quality fleece fabrication designed to reduce pilling and shrinkage.,THE POWERBLEND COLLECTION - A powerhouse fabric blend thatâ€™s made for the daily with a stay-true fit and comfort that never quits.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B01H3YIL2E,"Champion Women's Sweatpants, Powerblend, Fleece Pants, Comfortable Lounge Pants for Women",$33.75,"THE FIT - Standard-fit straight-leg pants for women with an elastic waistband, adjustable drawcords, and a 31"" inseam.,THE FEEL - Midweight 9 oz. fleece fabrication that's been brushed for softness.,THE LOOK - Classic straight-leg women's pants with ribbed detailing and side pockets to hold tech.,LOW PILL, LOW SHRINK - High-quality fleece fabrication designed to reduce pilling and shrinkage.,THE POWERBLEND COLLECTION - A powerhouse fabric blend thatâ€™s made for the daily with a stay-true fit and comfort that never quits.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B078216D5D,"Champion Women's Sweatpants, Powerblend, Fleece Pants, Comfortable Lounge Pants for Women",$33.75,"THE FIT - Standard-fit straight-leg pants for women with an elastic waistband, adjustable drawcords, and a 31"" inseam.,THE FEEL - Midweight 9 oz. fleece fabrication that's been brushed for softness.,THE LOOK - Classic straight-leg women's pants with ribbed detailing and side pockets to hold tech.,LOW PILL, LOW SHRINK - High-quality fleece fabrication designed to reduce pilling and shrinkage.,THE POWERBLEND COLLECTION - A powerhouse fabric blend thatâ€™s made for the daily with a stay-true fit and comfort that never quits.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B081JB5XRZ,"Champion Women's Sweatpants, Powerblend, Fleece Pants, Comfortable Lounge Pants for Women",$40.00,"THE FIT - Standard-fit straight-leg pants for women with an elastic waistband, adjustable drawcords, and a 31"" inseam.,THE FEEL - Midweight 9 oz. fleece fabrication that's been brushed for softness.,THE LOOK - Classic straight-leg women's pants with ribbed detailing and side pockets to hold tech.,LOW PILL, LOW SHRINK - High-quality fleece fabrication designed to reduce pilling and shrinkage.,THE POWERBLEND COLLECTION - A powerhouse fabric blend thatâ€™s made for the daily with a stay-true fit and comfort that never quits.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0C15G25S6,"Champion Bike Shorts, Soft Touch, Moisture Wicking, Pocket Leggings for Women, 7"" & 25""",$40.81,"THE FIT - Fitted, high-waisted leggings for women 25"" inseam.,THE FEEL - Buttery-soft 4 oz. stretch fabrication that moves with you.,THE LOOK - Side pockets hold lightweight tech for hands-free movement.,DONâ€™T SWEAT THE SWEAT - These yoga pants have moisture-wicking technology to keep you cool and comfortable during and after your workout while mesh panels add ventilation.,ANTI-ODOR - FreshIQ technology keeps you fresh during and after your workout.,THE SOFT TOUCH COLLECTION - Brushed on the interior and the exterior for a buttery-soft feel and built for studio to street versatility.",,
